car_no,lap_time,gap,lap_index,lap_time_seconds
5,2:07.948,18.917,112,127.94800000000001
5,2:08.192,50.207,113,128.192
5,2:08.965,53.611,114,128.965
5,2:10.255,1:05.409,115,130.255
5,2:10.160,1:07.277,116,130.16
5,2:10.814,1:17.264,117,130.814
5,3:36.472,6.285,118,216.472
5,2:16.222,10.400,119,136.222
5,2:09.644,25.299,120,129.644
5,3:01.517,1:14.090,121,181.517
5,2:07.895,41.076,122,127.895
5,2:10.287,1:35.361,123,130.287
5,2:07.453,1:33.998,124,127.453
5,2:08.178,1:38.929,125,128.178
5,2:12.491,29.771,126,132.49099999999999
5,2:09.831,2:13.933,127,129.831
5,4:38.125,4:19.811,128,278.125
5,2:09.395,1:25.082,129,129.395
5,2:09.572,1:27.022,130,129.572
5,2:11.336,1:37.913,131,131.336
5,2:08.781,1:39.755,132,128.781
5,2:11.374,1 Lap,133,131.374
5,2:09.798,1 Lap,134,129.798
5,4:56.930,1 Lap,135,296.93
5,5:00.512,1 Lap,136,300.512
5,2:08.377,1 Lap,137,128.377
5,2:07.593,1:55.311,138,127.593
5,2:07.340,1:55.730,139,127.34
5,2:07.506,13.876,140,127.506
5,2:06.971,14.376,141,126.971
5,2:08.239,18.569,142,128.239
5,2:08.551,19.535,143,128.551
5,2:09.136,56.139,144,129.136
5,2:09.305,57.840,145,129.305
5,2:11.002,1:10.005,146,131.002
5,2:10.011,1:11.551,147,130.011
50,4:16.221,0.082,1,256.221
50,2:17.847,0.789,2,137.847
50,2:21.332,8.936,3,141.332
50,3:11.191,1 Lap,4,191.191
50,2:57.758,1 Lap,5,177.758
50,2:06.517,1 Lap,6,126.517
50,2:07.940,1 Lap,7,127.94
50,2:06.963,1:45.642,8,126.963
50,2:06.583,1:45.035,9,126.583
50,2:32.571,1 Lap,10,152.571
50,2:10.175,1 Lap,11,130.175
50,2:38.601,1:36.130,12,158.601
50,2:08.478,59.386,13,128.478
50,2:06.113,1 Lap,14,126.113
50,2:05.570,1 Lap,15,125.57
50,2:06.764,1 Lap,16,126.764
50,2:06.366,2:06.580,17,126.366
50,2:06.246,2:03.556,18,126.246
50,2:40.648,1 Lap,19,160.648
50,2:06.598,2:06.667,20,126.598
50,2:06.048,2:03.510,21,126.048
50,2:14.783,0.596,22,134.783
50,3:47.868,1:50.973,23,227.868
50,2:09.752,1 Lap,24,129.752
50,2:06.618,1 Lap,25,126.618
50,2:06.989,1 Lap,26,126.989
50,2:08.061,1 Lap,27,128.061
50,2:13.100,1:50.646,28,133.1
50,4:27.767,1 Lap,29,267.767
50,4:55.060,1 Lap,30,295.06
50,2:06.310,1 Lap,31,126.31
50,2:06.268,1 Lap,32,126.268
50,2:10.660,1:05.724,33,130.66
50,2:07.302,1:07.476,34,127.30199999999999
50,2:04.694,1 Lap,35,124.694
50,2:05.823,1 Lap,36,125.82300000000001
50,2:12.676,1 Lap,37,132.676
50,2:05.922,2:01.302,38,125.922
50,2:11.962,2:04.979,39,131.962
50,2:49.083,1 Lap,40,169.083
50,2:09.177,1 Lap,41,129.177
50,2:06.752,2:01.629,42,126.752
50,2:07.244,1:53.910,43,127.244
50,3:32.460,0.760,44,212.46
50,4:03.724,1.455,45,243.724
50,2:28.670,1 Lap,46,148.67000000000002
50,2:06.163,1 Lap,47,126.163
50,2:10.938,1 Lap,48,130.938
50,2:08.874,2:32.656,49,128.874
50,3:08.071,1 Lap,50,188.071
50,2:07.046,1 Lap,51,127.046
50,3:31.392,1 Lap,52,211.392
50,2:06.482,1 Lap,53,126.482
50,2:05.851,1 Lap,54,125.851
50,2:08.694,1:10.580,55,128.694
50,2:06.037,1 Lap,56,126.037
50,2:05.943,1 Lap,57,125.943
50,2:07.801,1 Lap,58,127.801
50,2:05.804,1 Lap,59,125.804
50,2:18.041,1 Lap,60,138.041
50,2:06.535,1 Lap,61,126.535
50,2:06.642,1 Lap,62,126.642
50,2:06.857,1:34.884,63,126.857
50,2:05.992,1:31.724,64,125.992
50,2:22.104,1 Lap,65,142.10399999999998
50,2:16.720,1 Lap,66,136.72
50,2:09.824,1 Lap,67,129.824
50,2:06.629,1 Lap,68,126.629
50,2:06.805,1:51.281,69,126.805
50,2:06.911,1 Lap,70,126.911
50,2:55.462,1 Lap,71,175.462
50,2:13.270,1 Lap,72,133.27
50,2:06.103,1 Lap,73,126.103
50,2:14.872,1:18.583,74,134.872
50,2:07.234,1 Lap,75,127.234
50,2:08.277,1 Lap,76,128.277
50,2:32.904,1 Lap,77,152.904
50,2:47.613,1 Lap,78,167.613
50,2:12.292,1 Lap,79,132.292
50,3:45.435,1 Lap,80,225.435
50,2:07.487,1 Lap,81,127.487
50,2:07.008,1 Lap,82,127.008
50,2:07.041,1:22.930,83,127.041
50,2:08.240,14.005,84,128.24
50,3:40.250,0.364,85,220.25
50,2:12.633,0.890,86,132.633
50,2:10.256,1 Lap,87,130.256
50,2:07.616,1 Lap,88,127.616
50,2:07.585,1:48.191,89,127.585
50,2:07.478,1:46.853,90,127.478
50,2:06.813,1 Lap,91,126.813
50,2:08.130,1 Lap,92,128.13
50,2:09.963,1 Lap,93,129.963
50,2:08.079,1 Lap,94,128.079
50,2:07.482,2:14.318,95,127.482
50,4:43.335,4:25.406,96,283.335
50,3:50.302,1 Lap,97,230.302
50,2:09.722,1 Lap,98,129.722
50,2:08.030,1 Lap,99,128.03
50,2:06.993,1 Lap,100,126.993
50,2:07.423,1 Lap,101,127.423
50,4:34.662,1 Lap,102,274.662
50,4:58.517,1 Lap,103,298.517
50,2:07.315,1 Lap,104,127.315
50,2:12.262,19.346,105,132.262
51,4:16.429,0.290,1,256.429
51,2:16.850,,2,136.85
51,2:13.386,0.100,3,133.386
51,3:14.405,1 Lap,4,194.405
51,2:56.550,1 Lap,5,176.55
51,2:06.865,1 Lap,6,126.865
51,2:06.787,1 Lap,7,126.787
51,2:07.586,1:49.968,8,127.586
51,2:06.182,1:48.960,9,126.182
51,2:32.404,1 Lap,10,152.404
51,2:06.904,1 Lap,11,126.904
51,3:05.524,1:58.100,12,185.524
51,2:06.131,1 Lap,13,126.131
51,2:07.755,1 Lap,14,127.755
51,2:05.898,1 Lap,15,125.898
51,2:11.597,1 Lap,16,131.597
51,4:58.414,1 Lap,17,298.414
51,2:40.640,1 Lap,18,160.64
51,2:08.599,1 Lap,19,128.599
51,2:07.836,1 Lap,20,127.836
51,2:15.134,26.096,21,135.13400000000001
51,3:15.679,35.409,22,195.679
51,2:04.352,1:59.555,23,124.352
51,2:03.868,1:56.722,24,123.868
51,2:08.707,1:52.970,25,128.707
51,2:17.350,1:56.001,26,137.35
51,2:06.409,1:37.662,27,126.409
51,2:06.670,1:35.684,28,126.67
51,2:07.379,1:23.535,29,127.379
51,2:07.813,1:23.273,30,127.813
51,2:14.976,,31,134.976
51,2:22.503,16.772,32,142.503
51,2:11.155,1 Lap,33,131.155
51,2:06.637,1 Lap,34,126.637
51,2:06.997,1 Lap,35,126.997
51,2:07.196,1 Lap,36,127.196
51,2:05.658,1:47.129,37,125.658
51,4:27.500,1 Lap,38,267.5
51,4:55.514,1 Lap,39,295.514
51,2:06.570,1 Lap,40,126.57
51,2:06.996,1 Lap,41,126.996
51,3:59.216,1 Lap,42,239.216
51,2:06.053,1 Lap,43,126.053
51,2:06.983,1 Lap,44,126.983
51,2:06.016,1 Lap,45,126.016
51,2:07.215,1 Lap,46,127.215
51,3:07.371,1 Lap,47,187.371
51,2:08.278,1 Lap,48,128.278
51,2:46.824,1 Lap,49,166.824
51,2:09.187,1 Lap,50,129.187
51,2:08.857,2:09.438,51,128.857
51,2:06.572,2:01.047,52,126.572
51,4:43.274,25.425,53,283.274
51,4:39.031,7.300,54,279.031
51,2:05.304,1:55.188,55,125.304
51,2:06.639,1:54.804,56,126.639
51,2:50.603,1 Lap,57,170.603
51,2:06.353,1:33.677,58,126.353
51,2:06.726,1:22.312,59,126.726
51,2:06.445,1:19.786,60,126.445
51,3:32.296,,61,212.296
51,4:03.029,,62,243.029
51,3:50.511,2:01.353,63,230.511
51,2:06.882,1 Lap,64,126.882
51,2:11.270,1 Lap,65,131.27
51,2:08.521,2:33.187,66,128.52100000000002
51,2:12.033,1:50.885,67,132.033
51,3:05.547,1 Lap,68,185.547
51,3:31.494,1 Lap,69,211.494
51,2:08.150,1 Lap,70,128.15
51,2:06.526,1 Lap,71,126.526
51,2:11.752,1 Lap,72,131.752
51,2:07.096,1 Lap,73,127.096
51,2:08.432,1 Lap,74,128.432
51,2:07.266,1 Lap,75,127.266
51,2:08.230,1 Lap,76,128.23
51,2:07.627,1 Lap,77,127.627
51,2:07.327,1 Lap,78,127.327
51,2:06.987,1 Lap,79,126.987
51,2:07.162,1 Lap,80,127.162
51,2:06.512,1 Lap,81,126.512
51,2:06.335,1:41.499,82,126.335
51,2:05.559,1:37.906,83,125.559
51,3:19.655,7.743,84,199.655
51,2:05.845,1:53.515,85,125.845
51,2:08.678,1:55.016,86,128.678
51,2:06.786,2:30.965,87,126.786
51,2:06.600,1:31.509,88,126.6
51,2:06.458,1:31.579,89,126.458
51,2:06.446,1:30.231,90,126.446
51,2:06.222,1:15.896,91,126.222
51,2:30.033,1 Lap,92,150.03300000000002
51,2:18.318,1 Lap,93,138.318
51,2:07.170,1 Lap,94,127.17
51,2:08.713,1 Lap,95,128.713
51,2:08.568,1:53.575,96,128.568
51,2:07.214,1 Lap,97,127.214
51,2:55.296,1 Lap,98,175.296
51,2:10.950,1 Lap,99,130.95
51,2:08.560,1 Lap,100,128.56
51,2:07.340,1 Lap,101,127.34
51,2:08.677,1 Lap,102,128.677
51,2:07.586,1 Lap,103,127.586
51,2:07.082,1 Lap,104,127.082
51,3:02.328,1 Lap,105,182.328
51,2:18.083,1 Lap,106,138.083
51,2:46.040,1 Lap,107,166.04
51,2:06.571,1 Lap,108,126.571
51,2:05.450,1:27.521,109,125.45
51,2:06.508,16.864,110,126.508
51,2:56.896,13.901,111,176.89600000000002
51,2:07.553,1:54.899,112,127.553
51,2:07.020,1:53.021,113,127.02
51,2:08.159,1:35.116,114,128.159
51,2:08.660,1:38.215,115,128.66
51,2:06.213,1:28.147,116,126.213
51,2:06.397,1:26.252,117,126.397
51,2:07.121,1:14.439,118,127.121
51,3:40.720,,119,220.72
51,2:12.107,,120,132.107
51,2:12.080,1 Lap,121,132.08
51,2:07.262,1 Lap,122,127.262
51,2:09.271,1:52.171,123,129.27100000000002
51,2:07.201,1:50.556,124,127.201
51,2:06.859,1 Lap,125,126.859
51,2:08.322,1 Lap,126,128.322
51,2:08.917,1 Lap,127,128.917
51,2:07.196,1 Lap,128,127.196
51,2:07.438,2:11.985,129,127.438
51,4:40.715,4:20.453,130,280.71500000000003
51,2:05.469,1 Lap,131,125.469
51,2:07.570,1 Lap,132,127.57
51,2:07.415,1 Lap,133,127.415
51,2:17.645,1 Lap,134,137.645
51,2:05.561,1 Lap,135,125.561
51,4:20.515,1 Lap,136,260.515
51,2:07.323,1 Lap,137,127.32300000000001
51,2:07.838,1 Lap,138,127.838
51,2:07.561,17.504,139,127.561
51,3:48.436,1:56.543,140,228.436
51,2:11.080,2:01.674,141,131.08
51,2:06.842,1:51.276,142,126.842
51,2:08.040,1:51.731,143,128.04
51,2:06.725,1:38.332,144,126.725
51,2:08.006,1:38.734,145,128.006
51,2:07.139,1:25.117,146,127.139
51,2:07.679,1:24.331,147,127.679
54,4:29.326,13.187,1,269.326
54,2:36.116,47.431,2,156.11599999999999
54,2:35.595,1:09.740,3,155.595
54,3:57.743,1 Lap,4,237.743
54,2:28.004,1 Lap,5,148.004
54,2:23.233,2 Laps,6,143.233
54,2:21.997,2 Laps,7,141.997
54,3:08.827,3 Laps,8,188.827
54,2:24.515,3 Laps,9,144.515
54,2:34.903,4 Laps,10,154.903
54,2:28.924,5 Laps,11,148.924
54,2:19.235,5 Laps,12,139.235
54,2:18.776,5 Laps,13,138.776
54,2:19.412,6 Laps,14,139.412
54,2:20.284,6 Laps,15,140.284
54,2:24.179,6 Laps,16,144.179
54,2:17.610,7 Laps,17,137.61
54,2:54.218,50.265,18,174.21800000000002
54,2:56.485,1:31.774,19,176.485
54,2:41.448,1:45.357,20,161.448
54,2:25.443,1 Lap,21,145.443
54,2:24.366,2 Laps,22,144.36599999999999
54,2:23.493,2 Laps,23,143.493
54,2:26.192,3 Laps,24,146.192
54,4:33.630,4 Laps,25,273.63
54,4:55.481,4 Laps,26,295.481
54,2:21.744,5 Laps,27,141.744
54,2:18.228,5 Laps,28,138.228
54,2:19.983,5 Laps,29,139.983
54,2:19.272,5 Laps,30,139.272
54,2:19.723,6 Laps,31,139.723
54,2:18.940,6 Laps,32,138.94
54,2:27.198,6 Laps,33,147.198
54,2:25.309,7 Laps,34,145.309
54,2:33.086,8 Laps,35,153.086
54,2:49.446,48.924,36,169.446
54,2:30.192,1 Lap,37,150.192
54,2:25.435,2 Laps,38,145.435
54,2:26.565,2 Laps,39,146.565
54,2:23.125,3 Laps,40,143.125
54,2:22.252,3 Laps,41,142.252
54,3:31.335,4 Laps,42,211.335
54,2:19.325,5 Laps,43,139.325
54,2:19.648,5 Laps,44,139.648
54,2:18.641,6 Laps,45,138.641
54,3:52.485,7 Laps,46,232.485
54,2:20.189,8 Laps,47,140.189
54,2:31.195,1 Lap,48,151.195
54,2:30.635,1 Lap,49,150.635
54,2:24.552,2 Laps,50,144.552
54,2:25.515,2 Laps,51,145.515
54,2:24.085,2 Laps,52,144.085
54,2:22.780,3 Laps,53,142.78
54,2:55.874,4 Laps,54,175.874
54,2:17.716,5 Laps,55,137.716
54,2:18.110,5 Laps,56,138.11
54,2:19.849,5 Laps,57,139.849
54,2:18.407,5 Laps,58,138.407
54,2:20.200,6 Laps,59,140.2
54,2:19.375,6 Laps,60,139.375
54,2:25.196,7 Laps,61,145.196
54,3:19.707,7 Laps,62,199.707
54,3:30.412,23.422,63,210.412
54,2:27.747,1 Lap,64,147.747
54,2:23.661,2 Laps,65,143.661
54,2:34.009,2 Laps,66,154.00900000000001
54,2:25.487,4 Laps,67,145.487
54,2:22.573,4 Laps,68,142.573
54,2:38.847,4 Laps,69,158.847
54,3:48.700,5 Laps,70,228.7
54,3:41.923,5 Laps,71,221.923
54,3:47.225,5 Laps,72,227.225
54,2:18.059,5 Laps,73,138.059
54,2:19.568,6 Laps,74,139.568
54,2:19.366,7 Laps,75,139.36599999999999
54,2:17.010,7 Laps,76,137.01
54,12:27.059,10 Laps,77,747.059
57,4:29.488,13.349,1,269.488
57,2:31.379,38.306,2,151.379
57,2:33.267,58.287,3,153.267
57,3:40.393,2 Laps,4,220.393
57,2:19.755,2 Laps,5,139.755
57,2:20.375,2 Laps,6,140.375
57,2:19.745,3 Laps,7,139.745
57,2:24.060,3 Laps,8,144.06
57,2:46.082,3 Laps,9,166.082
57,2:23.832,4 Laps,10,143.832
57,2:20.861,4 Laps,11,140.861
57,2:45.095,4 Laps,12,165.095
57,2:21.134,4 Laps,13,141.13400000000001
57,2:24.458,5 Laps,14,144.458
57,2:26.417,6 Laps,15,146.417
57,2:18.101,7 Laps,16,138.101
57,4:59.745,7 Laps,17,299.745
57,2:38.717,7 Laps,18,158.71699999999998
57,2:17.996,7 Laps,19,137.996
57,3:03.258,8 Laps,20,183.258
57,2:16.438,7 Laps,21,136.438
57,2:17.046,7 Laps,22,137.046
57,2:18.032,8 Laps,23,138.032
57,2:18.268,8 Laps,24,138.268
57,2:17.650,8 Laps,25,137.65
57,2:18.296,9 Laps,26,138.296
57,2:18.258,9 Laps,27,138.258
57,2:42.206,38.415,28,162.20600000000002
57,2:35.075,58.514,29,155.075
57,2:33.442,1:25.898,30,153.442
57,2:20.826,2 Laps,31,140.826
57,2:18.481,2 Laps,32,138.481
57,2:21.167,2 Laps,33,141.167
57,2:19.840,3 Laps,34,139.84
57,2:20.074,3 Laps,35,140.074
57,3:31.346,3 Laps,36,211.346
57,2:20.952,4 Laps,37,140.952
57,2:21.420,4 Laps,38,141.42000000000002
57,2:23.511,5 Laps,39,143.511
57,2:25.814,5 Laps,40,145.814
57,2:27.292,6 Laps,41,147.292
57,2:16.793,7 Laps,42,136.793
57,2:18.021,7 Laps,43,138.02100000000002
57,2:42.277,7 Laps,44,162.277
57,2:19.952,7 Laps,45,139.952
57,2:18.357,7 Laps,46,138.357
57,2:18.272,7 Laps,47,138.272
57,4:41.795,8 Laps,48,281.795
57,3:07.857,7 Laps,49,187.857
57,2:17.131,7 Laps,50,137.131
57,2:17.714,8 Laps,51,137.714
57,2:24.677,8 Laps,52,144.677
57,2:16.628,8 Laps,53,136.628
57,2:17.131,8 Laps,54,137.131
57,2:18.204,9 Laps,55,138.204
57,2:18.547,9 Laps,56,138.547
57,3:05.316,31.534,57,185.316
57,2:42.325,2:02.293,58,162.325
57,2:19.977,2 Laps,59,139.977
57,2:22.241,2 Laps,60,142.24099999999999
57,2:24.469,2 Laps,61,144.469
57,2:19.915,3 Laps,62,139.915
57,4:58.748,3 Laps,63,298.748
57,3:55.424,3 Laps,64,235.424
57,2:21.096,4 Laps,65,141.096
57,2:20.666,4 Laps,66,140.666
57,2:21.071,4 Laps,67,141.071
57,2:21.498,5 Laps,68,141.498
57,2:24.376,5 Laps,69,144.376
57,2:30.156,7 Laps,70,150.156
57,2:17.985,7 Laps,71,137.985
57,2:17.300,7 Laps,72,137.3
57,2:17.445,7 Laps,73,137.445
57,2:23.463,7 Laps,74,143.463
57,2:28.541,7 Laps,75,148.541
57,2:48.672,7 Laps,76,168.672
57,2:17.195,7 Laps,77,137.195
57,2:17.718,7 Laps,78,137.718
57,3:33.549,8 Laps,79,213.549
57,2:17.210,9 Laps,80,137.21
57,2:18.109,9 Laps,81,138.109
57,2:17.919,9 Laps,82,137.919
57,2:43.627,1 Lap,83,163.627
57,2:20.016,2 Laps,84,140.016
57,2:21.154,2 Laps,85,141.154
57,2:21.260,2 Laps,86,141.26
57,2:20.282,3 Laps,87,140.282
57,2:20.134,3 Laps,88,140.13400000000001
57,2:34.141,3 Laps,89,154.141
57,2:21.831,4 Laps,90,141.831
57,2:21.581,5 Laps,91,141.581
57,2:23.918,6 Laps,92,143.918
57,2:24.959,6 Laps,93,144.959
57,3:50.666,7 Laps,94,230.666
57,3:17.378,7 Laps,95,197.378
57,2:51.114,7 Laps,96,171.114
57,2:17.801,7 Laps,97,137.801
57,2:18.220,7 Laps,98,138.22
57,3:43.971,8 Laps,99,223.971
57,2:23.836,7 Laps,100,143.836
57,2:47.612,7 Laps,101,167.612
57,2:17.926,7 Laps,102,137.926
57,2:17.075,7 Laps,103,137.075
57,2:17.120,7 Laps,104,137.12
57,2:18.612,8 Laps,105,138.612
57,2:16.575,8 Laps,106,136.575
57,2:17.628,9 Laps,107,137.628
57,2:18.798,9 Laps,108,138.798
57,2:17.508,9 Laps,109,137.508
57,3:32.077,19.034,110,212.077
57,3:37.603,1 Lap,111,217.603
57,2:34.147,2 Laps,112,154.147
57,2:19.586,2 Laps,113,139.586
57,2:20.762,2 Laps,114,140.762
57,2:19.486,2 Laps,115,139.486
57,2:20.099,3 Laps,116,140.099
57,4:29.169,4 Laps,117,269.169
57,2:22.070,4 Laps,118,142.07
57,4:52.264,4 Laps,119,292.264
57,2:22.078,5 Laps,120,142.078
57,2:23.321,5 Laps,121,143.321
57,2:24.429,6 Laps,122,144.429
57,2:25.970,6 Laps,123,145.97
57,2:19.159,7 Laps,124,139.159
57,2:16.561,7 Laps,125,136.561
57,2:56.658,7 Laps,126,176.65800000000002
57,3:01.217,7 Laps,127,181.217
57,2:18.263,7 Laps,128,138.263
57,2:18.468,7 Laps,129,138.468
57,2:19.008,8 Laps,130,139.008
57,2:18.464,8 Laps,131,138.464
57,2:16.284,7 Laps,132,136.284
57,2:16.372,7 Laps,133,136.372
57,2:17.591,7 Laps,134,137.591
57,2:15.198,8 Laps,135,135.198
57,2:16.901,8 Laps,136,136.901
57,2:18.766,9 Laps,137,138.766
6,4:16.976,0.837,1,256.976
6,2:26.719,10.416,2,146.719
6,2:09.965,1.119,3,129.965
6,3:29.235,10.627,4,209.235
6,2:08.712,15.067,5,128.712
6,2:06.217,51.781,6,126.217
6,2:06.416,51.007,7,126.416
6,2:33.270,53.267,8,153.27
6,2:08.167,15.356,9,128.167
6,2:15.429,10.869,10,135.429
6,2:08.058,3.346,11,128.058
6,2:07.159,4.575,12,127.159
6,2:08.374,11.966,13,128.374
6,2:09.784,15.093,14,129.784
6,2:08.953,16.367,15,128.953
6,2:08.217,10.429,16,128.217
6,2:10.230,53.748,17,130.23
6,2:07.198,52.669,18,127.19800000000001
6,4:14.112,17.921,19,254.112
6,4:55.009,13.355,20,295.009
6,2:07.265,14.377,21,127.265
6,2:06.850,13.631,22,126.85
6,3:28.523,7.096,23,208.523
6,4:03.580,7.647,24,243.58
6,2:07.934,3.136,25,127.934
6,2:10.644,2.749,26,130.644
6,2:07.523,14.170,27,127.523
6,2:07.371,12.913,28,127.371
6,2:17.861,,29,137.861
6,2:08.542,53.609,30,128.542
6,3:31.078,11.328,31,211.078
6,2:07.076,13.015,32,127.076
6,2:06.915,12.370,33,126.915
6,2:09.920,6.500,34,129.92
6,2:08.441,13.684,35,128.441
6,3:45.157,56.977,36,225.15699999999998
6,2:09.509,55.811,37,129.50900000000001
6,2:08.986,54.913,38,128.986
6,2:08.241,54.912,39,128.24099999999999
6,2:54.576,12.511,40,174.576
6,2:10.558,15.466,41,130.558
6,3:37.823,3.655,42,217.823
6,2:12.892,4.440,43,132.892
6,2:07.929,8.162,44,127.929
6,2:25.144,20.580,45,145.144
6,2:06.998,13.598,46,126.998
6,2:07.392,13.099,47,127.392
6,2:06.743,53.738,48,126.743
6,2:07.883,53.123,49,127.883
6,2:07.802,52.035,50,127.80199999999999
6,2:08.940,17.445,51,128.94
6,2:07.132,14.469,52,127.132
60,5:07.563,51.424,1,307.563
60,2:38.577,2 Laps,2,158.577
60,3:59.045,3 Laps,3,239.04500000000002
60,2:26.424,4 Laps,4,146.424
60,2:35.018,5 Laps,5,155.018
60,2:36.202,7 Laps,6,156.202
60,2:20.996,6 Laps,7,140.996
60,2:19.999,6 Laps,8,139.999
60,2:57.903,6 Laps,9,177.903
60,2:20.132,6 Laps,10,140.132
60,2:30.076,8 Laps,11,150.076
60,2:25.945,9 Laps,12,145.945
60,2:25.172,9 Laps,13,145.172
60,2:17.975,10 Laps,14,137.975
60,2:16.959,10 Laps,15,136.959
60,2:24.243,9 Laps,16,144.243
60,2:38.222,9 Laps,17,158.222
60,2:19.006,9 Laps,18,139.006
60,2:20.958,10 Laps,19,140.958
60,2:49.571,10 Laps,20,169.571
60,2:17.434,9 Laps,21,137.434
60,2:17.629,10 Laps,22,137.629
60,2:17.831,10 Laps,23,137.831
60,2:17.668,10 Laps,24,137.668
60,2:18.284,11 Laps,25,138.284
60,2:19.067,11 Laps,26,139.067
60,2:50.977,1:25.261,27,170.977
60,2:37.512,2 Laps,28,157.512
60,2:36.484,2 Laps,29,156.484
60,2:29.809,4 Laps,30,149.809
60,2:31.545,4 Laps,31,151.54500000000002
60,2:27.729,5 Laps,32,147.72899999999998
60,2:26.939,5 Laps,33,146.939
60,3:58.199,6 Laps,34,238.199
60,2:27.554,6 Laps,35,147.554
60,4:48.432,7 Laps,36,288.432
60,3:20.037,6 Laps,37,200.037
60,2:20.809,6 Laps,38,140.809
60,2:18.574,6 Laps,39,138.574
60,2:26.463,8 Laps,40,146.463
60,2:36.232,9 Laps,41,156.232
60,2:17.095,10 Laps,42,137.095
60,2:39.478,9 Laps,43,159.478
60,2:18.613,9 Laps,44,138.613
60,2:18.978,9 Laps,45,138.978
60,4:42.092,10 Laps,46,282.092
60,3:05.686,9 Laps,47,185.686
60,2:17.875,9 Laps,48,137.875
60,2:17.372,9 Laps,49,137.372
60,2:18.169,10 Laps,50,138.169
60,2:17.899,10 Laps,51,137.899
60,2:16.064,11 Laps,52,136.064
60,2:17.742,11 Laps,53,137.742
60,2:19.351,11 Laps,54,139.351
60,2:35.842,3 Laps,55,155.84199999999998
60,2:28.193,4 Laps,56,148.193
60,2:28.418,5 Laps,57,148.418
60,2:25.381,6 Laps,58,145.381
60,2:32.877,6 Laps,59,152.877
60,3:24.614,6 Laps,60,204.614
60,2:18.356,6 Laps,61,138.356
60,2:18.270,6 Laps,62,138.27
60,2:19.228,6 Laps,63,139.228
60,2:19.068,6 Laps,64,139.068
60,2:27.785,8 Laps,65,147.785
60,2:26.748,8 Laps,66,146.748
60,3:58.135,10 Laps,67,238.135
60,2:18.123,10 Laps,68,138.123
60,2:18.405,10 Laps,69,138.405
60,2:19.974,9 Laps,70,139.974
60,2:20.442,9 Laps,71,140.442
60,2:19.212,9 Laps,72,139.212
60,2:19.912,9 Laps,73,139.912
60,2:31.678,9 Laps,74,151.678
60,2:43.744,9 Laps,75,163.744
60,2:19.971,9 Laps,76,139.971
60,2:18.215,9 Laps,77,138.215
60,2:24.149,10 Laps,78,144.149
60,2:17.045,11 Laps,79,137.04500000000002
60,2:17.803,11 Laps,80,137.803
60,2:19.393,11 Laps,81,139.393
60,2:18.813,11 Laps,82,138.813
60,2:33.923,3 Laps,83,153.923
60,2:30.217,3 Laps,84,150.21699999999998
60,2:28.048,4 Laps,85,148.048
60,2:26.324,4 Laps,86,146.324
60,2:29.312,5 Laps,87,149.312
60,2:26.115,5 Laps,88,146.115
60,2:18.568,6 Laps,89,138.568
60,2:29.595,6 Laps,90,149.595
60,2:20.928,6 Laps,91,140.928
60,2:18.738,6 Laps,92,138.738
60,2:19.676,6 Laps,93,139.676
60,2:18.739,6 Laps,94,138.739
60,2:28.367,8 Laps,95,148.367
60,2:57.669,10 Laps,96,177.66899999999998
60,2:33.830,10 Laps,97,153.82999999999998
60,2:38.240,10 Laps,98,158.24
60,2:18.944,9 Laps,99,138.944
60,2:19.002,9 Laps,100,139.002
60,2:26.912,9 Laps,101,146.912
60,2:45.493,9 Laps,102,165.493
60,2:19.209,9 Laps,103,139.209
60,2:19.073,9 Laps,104,139.073
60,3:26.525,10 Laps,105,206.525
60,2:20.958,10 Laps,106,140.958
60,2:18.304,11 Laps,107,138.304
60,2:18.798,11 Laps,108,138.798
60,2:41.802,2 Laps,109,161.802
60,2:30.865,3 Laps,110,150.865
60,2:26.658,4 Laps,111,146.65800000000002
60,2:25.754,5 Laps,112,145.754
60,2:22.121,6 Laps,113,142.121
60,2:23.386,7 Laps,114,143.386
60,2:20.202,6 Laps,115,140.202
60,4:33.615,6 Laps,116,273.615
60,2:26.966,7 Laps,117,146.966
60,3:34.977,7 Laps,118,214.977
60,2:27.828,8 Laps,119,147.828
60,2:26.742,8 Laps,120,146.742
60,2:50.330,10 Laps,121,170.32999999999998
60,2:20.093,10 Laps,122,140.093
60,4:15.028,10 Laps,123,255.028
60,2:55.635,9 Laps,124,175.635
60,2:20.446,9 Laps,125,140.446
60,2:20.785,9 Laps,126,140.785
60,3:47.312,10 Laps,127,227.312
60,2:17.857,9 Laps,128,137.857
60,2:17.256,9 Laps,129,137.256
60,2:21.245,10 Laps,130,141.245
60,2:18.295,10 Laps,131,138.29500000000002
60,2:15.459,10 Laps,132,135.459
60,2:15.593,10 Laps,133,135.593
60,2:17.814,11 Laps,134,137.814
60,2:17.884,11 Laps,135,137.88400000000001
63,4:20.861,4.722,1,260.861
63,2:31.944,19.526,2,151.944
63,2:14.250,13.348,3,134.25
63,4:55.729,3:21.547,4,295.729
63,2:11.112,1:53.471,5,131.112
63,2:10.006,1 Lap,6,130.006
63,2:16.542,1:42.052,7,136.542
63,2:13.678,1 Lap,8,133.678
63,2:31.329,1 Lap,9,151.329
63,2:11.620,1 Lap,10,131.62
63,2:10.038,1 Lap,11,130.038
63,3:22.308,1 Lap,12,202.308
63,2:11.676,1 Lap,13,131.676
